,timestamp,open,close,volume,trades,bsk,ewm8,ewm13,ewm21,ewm55,StotchRSI
28,2017-08-19 12:00:00.000,3945.12,4039.84,34.9366,227,0,4065.078,4104.9167,4153.1153,4237.9861,0.5264
29,2017-08-19 14:00:00.000,4066.0,3972.05,12.5789,93,0,4044.4051,4085.9357,4136.6548,4228.4884,0.4694
30,2017-08-19 16:00:00.000,4036.19,4027.37,7.1537,64,0,4040.6195,4077.5692,4126.7198,4221.3056,0.8937
31,2017-08-19 18:00:00.000,4013.69,4076.12,18.7713,97,0,4048.5085,4077.3622,4122.1198,4216.1204,1.0
32,2017-08-19 20:00:00.000,4088.71,4074.23,6.9398,69,0,4054.2244,4076.9147,4117.7662,4211.0529,0.9933
33,2017-08-19 22:00:00.000,4090.0,4139.98,2.4108,44,0,4073.2812,4085.924,4119.7856,4208.5145,1.0
34,2017-08-20 00:00:00.000,4120.98,4082.53,3.4051,48,0,4075.3365,4085.4392,4116.3988,4204.0151,0.7613
35,2017-08-20 02:00:00.000,4096.33,4094.62,3.2062,31,0,4079.6217,4086.7507,4114.4189,4200.1081,0.8187
36,2017-08-20 04:00:00.000,4094.62,4117.41,11.5523,106,0,4088.0191,4091.1306,4114.6908,4197.1546,0.9294
37,2017-08-20 06:00:00.000,4117.41,4155.87,17.0516,169,0,4103.0971,4100.3791,4118.4344,4195.6802,1.0
38,2017-08-20 08:00:00.000,4155.87,4155.0,17.7914,151,0,4114.6311,4108.1821,4121.7585,4194.2273,0.9959
39,2017-08-20 10:00:00.000,4140.0,4106.53,18.2285,117,0,4112.8308,4107.9461,4120.3741,4191.0953,0.7716
40,2017-08-20 12:00:00.000,4106.53,4063.35,4.024,53,0,4101.8351,4101.5752,4115.1901,4186.5329,0.5862
41,2017-08-20 14:00:00.000,4096.32,4125.0,25.0893,75,0,4106.9828,4104.9216,4116.0819,4184.3353,0.8602
42,2017-08-20 16:00:00.000,4125.0,4129.0,72.5836,317,0,4111.8755,4108.3614,4117.2563,4182.3591,0.8835
43,2017-08-20 18:00:00.000,4129.32,4164.6,97.4119,372,2,4123.5921,4116.3955,4121.5603,4181.7248,1.0
44,2017-08-20 20:00:00.000,4161.59,4150.0,89.1651,423,0,4129.4605,4121.1961,4124.1457,4180.5918,0.8419
45,2017-08-20 22:00:00.000,4162.59,4086.29,107.574,459,0,4119.8671,4116.2095,4120.7043,4177.2239,0.1954
46,2017-08-21 00:00:00.000,4069.13,4094.6,109.0605,494,0,4114.2522,4113.1225,4118.3311,4174.273,0.2887
47,2017-08-21 02:00:00.000,4094.6,4084.76,111.7777,437,0,4107.6984,4109.0707,4115.2792,4171.0761,0.187
48,2017-08-21 04:00:00.000,4079.26,4016.9,106.6711,515,0,4087.5209,4095.9034,4106.3357,4165.5698,0.0
49,2017-08-21 06:00:00.000,4011.04,4043.63,115.9041,685,0,4077.7674,4088.4358,4100.6351,4161.2148,0.232
50,2017-08-21 08:00:00.000,4043.63,4074.0,58.817,251,0,4076.9302,4086.3735,4098.2138,4158.1,0.4869
51,2017-08-21 10:00:00.000,4066.0,4023.11,20.0613,203,0,4064.9702,4077.3359,4091.3861,4153.2789,0.1435
52,2017-08-21 12:00:00.000,4023.11,3951.49,28.6857,276,0,4039.7523,4059.3579,4078.6683,4146.0722,0.0
53,2017-08-21 14:00:00.000,3914.59,4022.0,15.0771,203,0,4035.8074,4054.0211,4073.5167,4141.641,0.4552
54,2017-08-21 16:00:00.000,4005.99,4016.2,12.3891,136,0,4031.4502,4048.6181,4068.306,4137.161,0.4271
55,2017-08-21 18:00:00.000,3997.57,4027.05,12.0779,194,0,4030.4724,4045.5369,4064.5555,4133.2285,0.4974
56,2017-08-21 20:00:00.000,4027.05,4039.1,71.4653,358,0,4032.3896,4044.6173,4062.2414,4129.8667,0.5778
57,2017-08-21 22:00:00.000,4039.1,4016.0,29.7564,220,0,4028.7475,4040.5292,4058.0376,4125.8001,0.4857
58,2017-08-22 00:00:00.000,4016.0,3700.0,90.4655,522,0,3955.6925,3991.8821,4025.4887,4110.5929,0.0
59,2017-08-22 02:00:00.000,3700.0,3862.39,24.2198,209,0,3934.9586,3973.3833,4010.6616,4101.7285,0.6533
60,2017-08-22 04:00:00.000,3863.0,3626.99,43.1654,231,1,3866.5211,3923.8985,3975.7823,4084.7736,0.2284
61,2017-08-22 06:00:00.000,3619.95,3798.08,124.0561,704,0,3851.312,3905.9244,3959.6276,4074.5345,0.733
62,2017-08-22 08:00:00.000,3798.08,3904.56,113.0403,568,0,3863.1449,3905.7295,3954.6214,4068.464,0.9953
63,2017-08-22 10:00:00.000,3904.56,3866.48,108.6909,898,0,3863.886,3900.1224,3946.6086,4061.2503,0.9181
64,2017-08-22 12:00:00.000,3866.48,3920.99,114.4115,1042,0,3876.5758,3903.1035,3944.2796,4056.241,1.0
65,2017-08-22 14:00:00.000,3874.38,3858.23,64.947,429,0,3872.499,3896.693,3936.4569,4049.1692,0.8713
66,2017-08-22 16:00:00.000,3858.23,3943.0,80.0589,396,0,3888.1659,3903.3083,3937.0517,4045.3774,1.0
67,2017-08-22 18:00:00.000,3944.0,3984.24,79.4767,621,0,3909.5157,3914.87,3941.3416,4043.1939,1.0
68,2017-08-22 20:00:00.000,3984.5,3946.67,51.798,341,0,3917.7722,3919.4128,3941.826,4039.7467,0.9242
69,2017-08-22 22:00:00.000,3999.96,4040.0,72.3547,533,0,3944.9339,3936.6396,3950.7509,4039.7557,1.0
70,2017-08-23 00:00:00.000,4040.0,4100.0,70.4264,412,0,3979.393,3959.9768,3964.319,4041.9073,1.0
71,2017-08-23 02:00:00.000,4101.53,4100.41,89.2319,585,0,4006.2857,3980.0387,3976.6909,4043.9967,1.0
72,2017-08-23 04:00:00.000,4084.54,4053.18,70.6888,508,0,4016.7067,3990.4874,3983.6445,4044.3246,0.8882
73,2017-08-23 06:00:00.000,4064.0,4074.88,71.1508,603,0,4029.6341,4002.5435,3991.9386,4045.4159,0.9325
74,2017-08-23 08:00:00.000,4081.63,4203.12,77.8791,472,0,4068.1865,4031.1973,4011.1369,4051.0482,1.0
75,2017-08-23 10:00:00.000,4208.11,4237.99,57.1449,581,0,4105.9206,4060.7391,4031.7599,4057.7247,1.0
76,2017-08-23 12:00:00.000,4205.98,4211.0,143.8869,1679,0,4129.2716,4082.205,4048.0545,4063.1988,0.8907
77,2017-08-23 14:00:00.000,4166.89,4197.05,93.4736,922,0,4144.3335,4098.6114,4061.5995,4067.9792,0.8327
78,2017-08-23 16:00:00.000,4226.94,4166.27,110.3202,1420,0,4149.2082,4108.2769,4071.115,4071.4896,0.7023
79,2017-08-23 18:00:00.000,4166.27,4117.07,64.3173,436,0,4142.0664,4109.5331,4075.2927,4073.1175,0.3386
80,2017-08-23 20:00:00.000,4136.48,4090.0,83.8257,497,0,4130.4961,4106.7426,4076.6298,4073.7204,0.1889
81,2017-08-23 22:00:00.000,4090.0,4114.01,68.7907,514,0,4126.8325,4107.7808,4080.028,4075.1593,0.3093
82,2017-08-24 00:00:00.000,4147.0,4140.91,60.678,428,0,4129.9608,4112.5136,4085.5627,4077.5076,0.3151
83,2017-08-24 02:00:00.000,4141.88,4113.58,62.8421,475,0,4126.3207,4112.6659,4088.1097,4078.7959,0.1087
84,2017-08-24 04:00:00.000,4113.58,4132.09,60.4063,439,0,4127.6027,4115.4408,4092.1079,4080.6992,0.2339
85,2017-08-24 06:00:00.000,4132.09,4153.32,62.7731,350,0,4133.3177,4120.8521,4097.6727,4083.2928,0.3792
86,2017-08-24 08:00:00.000,4153.8,4165.01,71.1918,596,0,4140.3604,4127.1604,4103.7942,4086.2113,0.4608
87,2017-08-24 10:00:00.000,4166.0,4202.0,100.2947,1118,0,4154.0581,4137.8517,4112.722,4090.3466,0.7164
88,2017-08-24 12:00:00.000,4211.78,4157.74,70.0012,695,0,4154.8763,4140.6929,4116.8146,4092.7535,0.2997
89,2017-08-24 14:00:00.000,4173.11,4222.0,76.9962,569,0,4169.7927,4152.3082,4126.3769,4097.3695,0.9061
90,2017-08-24 16:00:00.000,4223.06,4188.18,56.8583,477,0,4173.8788,4157.4328,4131.9954,4100.6127,0.5779
91,2017-08-24 18:00:00.000,4188.18,4216.07,54.7211,362,0,4183.2546,4165.8095,4139.6385,4104.7362,0.8399
92,2017-08-24 20:00:00.000,4216.1,4207.0,46.3423,388,0,4188.5313,4171.6939,4145.7623,4108.3885,0.7194
93,2017-08-24 22:00:00.000,4207.0,4316.01,64.3137,350,0,4216.8599,4192.3105,4161.2393,4115.8035,1.0
94,2017-08-25 00:00:00.000,4316.01,4333.01,84.89,1107,0,4242.6711,4212.4104,4176.8549,4123.5609,1.0
95,2017-08-25 02:00:00.000,4333.01,4312.69,56.2145,404,0,4258.2308,4226.736,4189.2035,4130.3155,0.8206
96,2017-08-25 04:00:00.000,4312.69,4281.04,48.3448,474,0,4263.2995,4234.4938,4197.5523,4135.6985,0.5465
97,2017-08-25 06:00:00.000,4294.79,4329.0,53.1647,451,0,4277.8996,4247.9946,4209.5021,4142.6021,0.7828
98,2017-08-25 08:00:00.000,4317.81,4344.56,33.5985,351,0,4292.713,4261.7897,4221.7801,4149.8149,0.8643
99,2017-08-25 10:00:00.000,4344.56,4361.27,40.8346,343,0,4307.9479,4276.0012,4234.461,4157.3669,0.9681
100,2017-08-25 12:00:00.000,4361.27,4312.0,131.7996,2079,0,4308.8484,4281.1439,4241.51,4162.8895,0.4185
101,2017-08-25 14:00:00.000,4303.82,4394.36,32.407,328,0,4327.851,4297.3176,4255.4054,4171.1563,0.9444
102,2017-08-25 16:00:00.000,4394.36,4402.32,33.6787,342,1,4344.3996,4312.3179,4268.7613,4179.4121,0.9893
103,2017-08-25 18:00:00.000,4409.44,4307.17,18.7206,176,0,4336.1264,4311.5825,4272.253,4183.9749,0.0
104,2017-08-25 20:00:00.000,4326.0,4288.99,21.1332,254,0,4325.6516,4308.355,4273.7745,4187.7255,0.0
105,2017-08-25 22:00:00.000,4288.99,4280.68,18.8264,245,0,4315.6579,4304.4014,4274.4023,4191.0453,0.0
106,2017-08-26 00:00:00.000,4280.71,4284.0,9.4579,108,0,4308.6228,4301.487,4275.2748,4194.3651,0.0236
107,2017-08-26 02:00:00.000,4284.0,4297.94,32.1806,317,0,4306.2489,4300.9802,4277.3353,4198.0642,0.1266
108,2017-08-26 04:00:00.000,4297.94,4295.75,17.3972,146,0,4303.9158,4300.2331,4279.0094,4201.553,0.1073
109,2017-08-26 06:00:00.000,4307.72,4319.7,11.3101,118,0,4307.4234,4303.0141,4282.7085,4205.7725,0.2977
110,2017-08-26 08:00:00.000,4319.7,4274.84,16.3375,99,0,4300.1826,4298.9892,4281.9932,4208.2392,0.0
111,2017-08-26 10:00:00.000,4289.12,4288.72,19.8156,143,0,4297.6354,4297.5222,4282.6047,4211.1135,0.1055
112,2017-08-26 12:00:00.000,4288.72,4261.89,25.1251,233,0,4289.692,4292.4319,4280.7216,4212.927,0.0
113,2017-08-26 14:00:00.000,4258.53,4275.0,9.5299,131,0,4286.4271,4289.9416,4280.2014,4215.1439,0.0974
114,2017-08-26 16:00:00.000,4275.0,4255.19,19.3983,194,0,4279.4855,4284.9771,4277.9277,4216.5741,0.0
115,2017-08-26 18:00:00.000,4255.19,4293.52,28.0328,356,0,4282.6043,4286.1975,4279.3451,4219.3221,0.2753
116,2017-08-26 20:00:00.000,4293.52,4313.98,22.9124,241,0,4289.5767,4290.1664,4282.4938,4222.7028,0.8713
117,2017-08-26 22:00:00.000,4323.06,4337.44,16.6107,174,0,4300.213,4296.9198,4287.4889,4226.8005,1.0
118,2017-08-27 00:00:00.000,4332.51,4379.32,37.9532,411,0,4317.7923,4308.6913,4295.8372,4232.2477,1.0
119,2017-08-27 02:00:00.000,4379.5,4314.91,25.0272,320,0,4317.1518,4309.5796,4297.5711,4235.1999,0.3565
120,2017-08-27 04:00:00.000,4329.19,4320.52,25.8669,331,0,4317.9003,4311.1426,4299.6573,4238.247,0.4009
121,2017-08-27 06:00:00.000,4314.9,4313.84,21.6113,169,0,4316.998,4311.5279,4300.9467,4240.9468,0.3358
122,2017-08-27 08:00:00.000,4331.29,4320.81,28.9856,413,0,4317.8451,4312.8539,4302.7524,4243.799,0.398
123,2017-08-27 10:00:00.000,4330.0,4323.37,28.1531,450,0,4319.0729,4314.3562,4304.6267,4246.6409,0.4219
124,2017-08-27 12:00:00.000,4340.0,4312.69,22.8988,260,0,4317.6544,4314.1182,4305.3598,4248.9998,0.2986
125,2017-08-27 14:00:00.000,4312.69,4325.0,12.3786,188,0,4319.2868,4315.6727,4307.1452,4251.7141,0.4268
126,2017-08-27 16:00:00.000,4290.01,4340.0,31.9622,341,0,4323.8897,4319.1481,4310.132,4254.8671,0.5811
127,2017-08-27 18:00:00.000,4369.0,4368.41,40.1491,247,0,4333.7831,4326.1855,4315.43,4258.9222,0.8548
128,2017-08-27 20:00:00.000,4336.12,4370.0,45.9834,355,0,4341.8313,4332.4447,4320.3909,4262.8893,0.8143
129,2017-08-27 22:00:00.000,4350.0,4310.01,29.7232,185,0,4334.7599,4329.2397,4319.4472,4264.5722,0.0
130,2017-08-28 00:00:00.000,4310.01,4280.04,56.3478,454,0,4322.5999,4322.2112,4315.8647,4265.1246,0.0
131,2017-08-28 02:00:00.000,4280.04,4239.37,16.9476,175,0,4304.1044,4310.3767,4308.9107,4264.2048,0.0
132,2017-08-28 04:00:00.000,4239.36,4169.01,60.8445,625,0,4274.0834,4290.1815,4296.1924,4260.805,0.0
133,2017-08-28 06:00:00.000,4223.8,4261.9,33.5527,288,0,4271.376,4286.1413,4293.0749,4260.8441,0.4841
134,2017-08-28 08:00:00.000,4261.9,4227.0,40.8361,279,0,4261.5147,4277.6925,4287.0681,4259.6354,0.3568
135,2017-08-28 10:00:00.000,4240.0,4308.0,80.8859,391,0,4271.8447,4282.0222,4288.971,4261.3627,0.6839
136,2017-08-28 12:00:00.000,4309.0,4347.0,54.4592,394,0,4288.5459,4291.3047,4294.2464,4264.4211,0.8164
137,2017-08-28 14:00:00.000,4295.32,4273.59,67.3994,385,0,4285.2224,4288.774,4292.3685,4264.7486,0.5459
138,2017-08-28 16:00:00.000,4317.2,4324.67,65.1823,387,0,4293.9885,4293.902,4295.305,4266.8887,0.7173
139,2017-08-28 18:00:00.000,4324.64,4321.65,42.0434,370,0,4300.1355,4297.866,4297.7,4268.8444,0.7062
140,2017-08-28 20:00:00.000,4321.65,4331.47,33.8886,294,0,4307.0987,4302.6666,4300.77,4271.081,0.7404
141,2017-08-28 22:00:00.000,4346.76,4386.69,51.4542,307,0,4324.7857,4314.6699,4308.5809,4275.2099,0.9216
142,2017-08-29 00:00:00.000,4353.65,4349.54,40.5098,321,0,4330.2866,4319.6514,4312.3045,4277.8646,0.8333
143,2017-08-29 02:00:00.000,4349.55,4376.99,38.3522,297,0,4340.6652,4327.8426,4318.185,4281.4048,0.9314
144,2017-08-29 04:00:00.000,4363.48,4356.76,58.0306,365,0,4344.2418,4331.9737,4321.6918,4284.096,0.8386
145,2017-08-29 06:00:00.000,4356.76,4329.02,70.4264,529,0,4340.8592,4331.5517,4322.358,4285.7005,0.7147
146,2017-08-29 08:00:00.000,4328.12,4367.4,56.5719,385,0,4346.7571,4336.6729,4326.4527,4288.6183,0.7826
147,2017-08-29 10:00:00.000,4367.4,4368.5,31.4796,316,0,4351.5889,4341.2196,4330.2752,4291.4712,0.7897
148,2017-08-29 12:00:00.000,4368.5,4580.0,75.6106,462,0,4402.3469,4375.3311,4352.9775,4301.7758,1.0
149,2017-08-29 14:00:00.000,4581.61,4570.0,53.1539,377,0,4439.6032,4403.1409,4372.7068,4311.3553,0.9465
150,2017-08-29 16:00:00.000,4569.65,4555.55,66.991,366,0,4465.3691,4424.9137,4389.3289,4320.0765,0.8668
151,2017-08-29 18:00:00.000,4533.47,4555.55,60.2233,385,0,4485.4093,4443.576,4404.4399,4328.4863,0.8451
152,2017-08-29 20:00:00.000,4540.0,4618.93,39.4856,225,0,4515.0806,4468.6266,4423.939,4338.8593,1.0
153,2017-08-29 22:00:00.000,4618.92,4587.48,12.7101,131,0,4531.1693,4485.6056,4438.8064,4347.7386,0.7925
154,2017-08-30 00:00:00.000,4564.52,4597.55,72.0537,415,0,4545.9206,4501.5977,4453.2376,4356.6604,0.8252
155,2017-08-30 02:00:00.000,4597.54,4583.61,47.3714,356,0,4554.296,4513.3137,4465.0896,4364.7657,0.7284
156,2017-08-30 04:00:00.000,4600.0,4590.49,78.4897,389,0,4562.3391,4524.3389,4476.4897,4372.8273,0.7542
157,2017-08-30 06:00:00.000,4590.49,4550.02,71.0617,398,0,4559.6015,4528.0076,4483.1743,4379.1556,0.4666
158,2017-08-30 08:00:00.000,4550.0,4482.0,53.0701,290,0,4542.3568,4521.4351,4483.0675,4382.8286,0.0539
159,2017-08-30 10:00:00.000,4502.17,4498.35,123.0817,1047,0,4532.5775,4518.1372,4484.4568,4386.9544,0.0858
160,2017-08-30 12:00:00.000,4537.0,4585.31,92.9518,677,0,4544.2958,4527.7334,4493.6253,4394.0385,0.4847
161,2017-08-30 14:00:00.000,4584.0,4546.77,70.0617,523,0,4544.8456,4530.4529,4498.4566,4399.4932,0.2487
162,2017-08-30 16:00:00.000,4555.0,4600.0,50.314,406,0,4557.1022,4540.3882,4507.6878,4406.6542,0.4709
163,2017-08-30 18:00:00.000,4590.01,4536.82,34.5313,315,0,4552.595,4539.8784,4510.3362,4411.303,0.1109
164,2017-08-30 20:00:00.000,4536.82,4547.26,42.1449,320,0,4551.4095,4540.9329,4513.6929,4416.1586,0.1577
165,2017-08-30 22:00:00.000,4561.69,4555.14,73.3368,415,0,4552.2385,4542.9625,4517.4608,4421.1222,0.1945
166,2017-08-31 00:00:00.000,4555.14,4574.8,60.4657,307,0,4557.2521,4547.5107,4522.6735,4426.6107,0.3531
167,2017-08-31 02:00:00.000,4574.8,4593.66,49.1852,507,0,4565.3428,4554.1035,4529.1268,4432.5767,0.4623
168,2017-08-31 04:00:00.000,4596.54,4598.54,49.2529,322,0,4572.7199,4560.4516,4535.4371,4438.504,0.5411
169,2017-08-31 06:00:00.000,4600.0,4592.16,53.746,308,0,4577.04,4564.9813,4540.5937,4443.9917,0.4759
170,2017-08-31 08:00:00.000,4603.58,4583.02,47.0785,289,0,4578.3689,4567.5583,4544.4507,4448.957,0.579
171,2017-08-31 10:00:00.000,4596.52,4656.67,64.7963,363,0,4595.7691,4580.2885,4554.6524,4456.3753,1.0
172,2017-08-31 12:00:00.000,4674.97,4685.55,68.307,511,0,4615.7204,4595.3259,4566.5522,4464.5601,1.0
173,2017-08-31 14:00:00.000,4685.55,4648.82,38.6902,388,0,4623.0759,4602.9679,4574.0311,4471.1408,0.5607
174,2017-08-31 16:00:00.000,4648.82,4650.55,23.4305,272,0,4629.1812,4609.7653,4580.9874,4477.5483,0.5736
175,2017-08-31 18:00:00.000,4683.9,4698.77,43.3727,331,0,4644.6454,4622.4803,4591.6949,4485.4491,0.9146
176,2017-08-31 20:00:00.000,4688.47,4724.71,29.8895,227,0,4662.4375,4637.0845,4603.7872,4493.9941,1.0
177,2017-08-31 22:00:00.000,4685.03,4724.89,28.7423,336,0,4676.3159,4649.6282,4614.7965,4502.2404,1.0
178,2017-09-01 00:00:00.000,4689.89,4725.0,43.823,375,0,4687.1346,4660.3956,4624.815,4510.1961,1.0
179,2017-09-01 02:00:00.000,4740.99,4714.73,31.825,248,0,4693.2669,4668.1576,4632.9891,4517.5009,0.8098
180,2017-09-01 04:00:00.000,4714.73,4664.14,49.5702,280,0,4686.7942,4667.5837,4635.821,4522.738,0.0
181,2017-09-01 06:00:00.000,4664.14,4707.5,51.6559,261,0,4691.3955,4673.286,4642.3373,4529.3366,0.4367
182,2017-09-01 08:00:00.000,4715.0,4742.46,69.8006,432,0,4702.7432,4683.168,4651.4393,4536.9482,0.7455
183,2017-09-01 10:00:00.000,4739.33,4775.0,61.1661,378,0,4718.8003,4696.2869,4662.6721,4545.45,1.0
184,2017-09-01 12:00:00.000,4775.0,4777.02,22.1299,223,0,4731.738,4707.8202,4673.0674,4553.7204,1.0
185,2017-09-01 14:00:00.000,4777.02,4803.83,46.7578,295,0,4747.7584,4721.5359,4684.9549,4562.6529,1.0
186,2017-09-01 16:00:00.000,4756.46,4792.97,53.3366,456,0,4757.8054,4731.7407,4694.7744,4570.8785,0.8406
187,2017-09-01 18:00:00.000,4792.97,4813.24,43.615,437,0,4770.1242,4743.3835,4705.544,4579.5343,0.9772
188,2017-09-01 20:00:00.000,4808.79,4770.63,43.7851,338,0,4770.2366,4747.2759,4711.4609,4586.3591,0.3729
189,2017-09-01 22:00:00.000,4760.01,4834.91,43.2012,277,0,4784.6085,4759.795,4722.6836,4595.2359,0.8217
190,2017-09-02 00:00:00.000,4796.16,4932.38,67.0077,533,2,4817.4466,4784.45,4741.7469,4607.2768,1.0
191,2017-09-02 02:00:00.000,4932.38,4788.07,78.5308,503,0,4810.9185,4784.9672,4745.9581,4613.7337,0.0
192,2017-09-02 04:00:00.000,4765.01,4473.35,82.9059,743,0,4735.9033,4740.4504,4721.1755,4608.72,0.0
193,2017-09-02 06:00:00.000,4493.0,4697.71,95.8637,965,0,4727.4159,4734.3446,4719.0423,4611.8982,0.3628
194,2017-09-02 08:00:00.000,4701.02,4604.02,80.8444,548,0,4699.9946,4715.7268,4708.5857,4611.6168,0.2476
195,2017-09-02 10:00:00.000,4604.01,4630.01,61.3955,549,0,4684.4424,4703.4816,4701.4425,4612.2737,0.2844
196,2017-09-02 12:00:00.000,4669.75,4618.39,68.3318,548,0,4669.7641,4691.3256,4693.8923,4612.4922,0.2694
197,2017-09-02 14:00:00.000,4618.39,4460.19,118.9727,752,0,4623.1921,4658.3063,4672.6466,4607.0528,0.0858
198,2017-09-02 16:00:00.000,4465.12,4530.01,84.9747,638,0,4602.485,4639.9782,4659.6796,4604.3013,0.193
199,2017-09-02 18:00:00.000,4554.98,4509.77,54.6408,342,0,4581.8816,4621.377,4646.0515,4600.9252,0.1697
200,2017-09-02 20:00:00.000,4509.77,4299.53,82.7808,859,1,4519.1368,4575.3989,4614.5495,4590.161,0.0
201,2017-09-02 22:00:00.000,4398.49,4472.14,52.8998,495,0,4508.6931,4560.6476,4601.6032,4585.946,0.2341
202,2017-09-03 00:00:00.000,4508.5,4560.0,57.0223,605,0,4520.0946,4560.5551,4597.8211,4585.0194,0.3361
203,2017-09-03 02:00:00.000,4545.0,4569.54,55.5465,407,0,4531.0825,4561.8387,4595.2501,4584.4665,0.3471
204,2017-09-03 04:00:00.000,4584.78,4675.12,70.9599,428,1,4563.0908,4578.0217,4602.511,4587.7042,0.8497
205,2017-09-03 06:00:00.000,4684.9,4620.87,48.793,509,0,4575.9306,4584.1429,4604.18,4588.8887,0.8633
206,2017-09-03 08:00:00.000,4610.52,4523.47,67.5547,721,0,4564.2727,4575.4753,4596.8427,4586.5523,0.633
207,2017-09-03 10:00:00.000,4523.48,4486.0,35.6589,321,0,4546.8788,4562.6931,4586.7661,4582.9611,0.5487
208,2017-09-03 12:00:00.000,4475.23,4303.1,83.0898,691,0,4492.7057,4525.6084,4560.9783,4572.9661,0.1857
209,2017-09-03 14:00:00.000,4303.31,4384.15,87.1817,779,0,4468.5822,4505.4001,4544.903,4566.2226,0.411
210,2017-09-03 16:00:00.000,4351.02,4476.13,44.7172,474,0,4470.2595,4501.2186,4538.6509,4563.0051,0.6482
211,2017-09-03 18:00:00.000,4500.0,4529.0,61.5771,429,0,4483.313,4505.1874,4537.7735,4561.7906,0.7777
212,2017-09-03 20:00:00.000,4529.0,4549.0,46.0659,369,2,4497.9101,4511.4463,4538.7941,4561.3338,0.8272
213,2017-09-03 22:00:00.000,4549.0,4509.08,33.0493,289,0,4500.3923,4511.1083,4536.0928,4559.4676,0.7275
214,2017-09-04 00:00:00.000,4505.0,4411.81,33.8402,314,0,4480.7073,4496.9228,4524.7944,4554.1941,0.3839
215,2017-09-04 02:00:00.000,4411.97,4340.51,47.4909,459,0,4449.5524,4474.5781,4508.0413,4546.5625,0.1948
216,2017-09-04 04:00:00.000,4340.53,4402.0,89.9236,488,0,4438.9852,4464.2098,4498.4012,4541.3996,0.4194
